prompt_id,prompt_hash,speech_condition,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,clean,10,10,1.0,0.0,0.0,1.6984126984126984,1.354248366013072,1.6990604575163402,1.3933823529411766,1.2255024978662263,0.3,0.0,0.0,0.0,1.65739,5.555399999999999,126,214
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,codeswitched,10,10,1.0,0.0,0.0,1.1636363636363636,0.9554695062923524,1.1821560846560848,1.0,0.9604124873575899,0.1,0.0,0.0,0.0,1.13549,6.530199999999999,165,192
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,noisy,10,10,1.0,0.0,0.0,3.4015151515151514,2.723889555822329,2.4450148448043185,1.3245614035087718,1.9626634653211554,0.3,0.0,0.0,0.0,2.43834,7.946199999999999,132,449
