prompt_id,cmi_band,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L2_a,heavy,3,3,1.0,0.0,0.0,2.1311475409836067,2.798882681564246,2.5444444444444447,1.0,3.3806903774360717,0.3333333333333333,0.0,0.0,0.0,2.6333333333333333,12.488,61,130
L2_a,light,4,4,1.0,0.0,0.0,1.0,0.8539094650205762,1.0231481481481481,1.0416666666666665,0.8740134690092638,0.0,0.0,0.0,0.0,0.9012749999999999,4.36875,76,76
L2_a,moderate,3,3,1.0,0.0,0.0,1.1428571428571428,0.8253968253968254,1.1130952380952381,1.125,0.7897727272727272,0.0,0.0,0.0,0.0,1.1686666666666667,3.436666666666666,28,32
L2_b,heavy,3,3,1.0,0.0,0.0,0.9180327868852459,0.6340782122905028,0.9222222222222222,0.9,0.6531716728064698,0.0,0.0,0.0,0.6666666666666666,0.9236,5.853333333333333,61,56
L2_b,light,4,4,1.0,0.0,0.0,1.144736842105263,0.8930041152263375,1.1432407407407408,1.125,0.8795833756935524,0.0,0.0,0.0,0.25,0.9071250000000001,4.119000000000001,76,87
L2_b,moderate,3,3,1.0,0.0,0.0,3.1785714285714284,3.105820105820106,4.307539682539683,1.2142857142857142,5.056565656565657,0.3333333333333333,0.0,0.0,0.0,4.057533333333333,10.466666666666667,28,89
L2_c,heavy,3,3,1.0,0.0,0.0,0.9016393442622951,0.6256983240223464,0.9,0.9,0.6504456654200794,0.0,0.0,0.0,0.3333333333333333,0.8903,5.897666666666666,61,55
L2_c,light,4,4,1.0,0.0,0.0,3.3421052631578947,2.0185185185185186,2.6597222222222223,1.0416666666666665,1.6657977815568228,0.25,0.0,0.0,0.0,2.4839,9.802249999999999,76,254
L2_c,moderate,3,3,1.0,0.0,0.0,6.214285714285714,4.671957671957672,4.444444444444445,1.0,3.30915404040404,0.3333333333333333,0.0,0.0,0.0,4.4444333333333335,10.218666666666666,28,174
