prompt_id,noise_type,snr_db,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L2_a,babble,10.0,1,1,1.0,0.0,0.0,1.0,0.9871794871794872,1.0,1.0,0.9871794871794872,0.0,0.0,0.0,0.0,1.0,4.186,12,12
L2_a,babble,15.0,2,2,1.0,0.0,0.0,1.4285714285714286,1.031413612565445,1.5333333333333332,1.5333333333333332,1.0741459627329193,0.0,0.0,0.0,0.0,1.53335,4.656499999999999,28,40
L2_a,music,5.0,1,1,1.0,0.0,0.0,1.25,0.9354838709677419,1.25,1.25,0.9354838709677419,0.0,0.0,0.0,0.0,1.25,2.731,8,10
L2_a,music,10.0,1,1,1.0,0.0,0.0,1.7777777777777777,1.0923076923076922,1.7777777777777777,1.7777777777777777,1.0923076923076922,0.0,0.0,0.0,0.0,1.7778,3.845,9,16
L2_a,music,15.0,1,1,1.0,0.0,0.0,0.9473684210526315,0.37606837606837606,0.9473684210526315,0.9473684210526315,0.37606837606837606,0.0,0.0,0.0,1.0,0.9474,6.415,19,18
L2_a,noise,5.0,2,2,1.0,0.0,0.0,7.444444444444445,7.549019607843137,5.266666666666667,5.266666666666667,4.976190476190476,0.5,0.0,0.0,0.0,5.26665,13.488000000000001,18,134
L2_a,noise,10.0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.197,12,12
L2_a,noise,15.0,1,1,1.0,0.0,0.0,3.9615384615384617,3.5167785234899327,3.9615384615384617,3.9615384615384617,3.5167785234899327,1.0,0.0,0.0,1.0,3.9615,25.62,26,103
L2_b,babble,10.0,1,1,1.0,0.0,0.0,1.0,0.9743589743589743,1.0,1.0,0.9743589743589743,0.0,0.0,0.0,0.0,1.0,4.253,12,12
L2_b,babble,15.0,2,2,1.0,0.0,0.0,1.3928571428571428,1.0261780104712042,1.6600000000000001,1.6600000000000001,1.127458592132505,0.0,0.0,0.0,0.0,1.6600000000000001,4.9915,28,39
L2_b,music,5.0,1,1,1.0,0.0,0.0,16.0,6.016129032258065,16.0,16.0,6.016129032258065,1.0,0.0,0.0,1.0,16.0,25.451,8,128
L2_b,music,10.0,1,1,1.0,0.0,0.0,1.5555555555555556,1.0461538461538462,1.5555555555555556,1.5555555555555556,1.0461538461538462,0.0,0.0,0.0,0.0,1.5556,3.554,9,14
L2_b,music,15.0,1,1,1.0,0.0,0.0,0.9473684210526315,0.3504273504273504,0.9473684210526315,0.9473684210526315,0.3504273504273504,0.0,0.0,0.0,1.0,0.8947,6.365,19,18
L2_b,noise,5.0,2,2,1.0,0.0,0.0,1.1666666666666667,0.9313725490196079,1.1,1.1,0.871031746031746,0.0,0.0,0.0,0.5,1.1,2.9635,18,21
L2_b,noise,10.0,1,1,1.0,0.0,0.0,1.0,0.43478260869565216,1.0,1.0,0.43478260869565216,0.0,0.0,0.0,1.0,0.8333,4.072,12,12
L2_b,noise,15.0,1,1,1.0,0.0,0.0,1.8846153846153846,1.3691275167785235,1.8846153846153846,1.8846153846153846,1.3691275167785235,1.0,0.0,0.0,1.0,1.8846,13.306,26,49
L2_c,babble,10.0,1,1,1.0,0.0,0.0,1.0,0.9487179487179487,1.0,1.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.75,4.248,12,12
L2_c,babble,15.0,2,2,1.0,0.0,0.0,1.3214285714285714,1.0,1.7666666666666666,1.7666666666666666,1.150103519668737,0.5,0.0,0.0,0.0,1.7666499999999998,5.544499999999999,28,37
L2_c,music,5.0,1,1,1.0,0.0,0.0,1.0,0.6935483870967742,1.0,1.0,0.6935483870967742,0.0,0.0,0.0,1.0,1.0,2.387,8,8
L2_c,music,10.0,1,1,1.0,0.0,0.0,1.4444444444444444,1.0769230769230769,1.4444444444444444,1.4444444444444444,1.0769230769230769,0.0,0.0,0.0,0.0,1.4444,3.405,9,13
L2_c,music,15.0,1,1,1.0,0.0,0.0,1.105263157894737,0.9829059829059829,1.105263157894737,1.105263157894737,0.9829059829059829,0.0,0.0,0.0,0.0,1.1053,5.674,19,21
L2_c,noise,5.0,2,2,1.0,0.0,0.0,1.0,0.9607843137254902,1.0,1.0,0.9543650793650793,0.0,0.0,0.0,0.0,0.83335,2.7904999999999998,18,18
L2_c,noise,10.0,1,1,1.0,0.0,0.0,1.0,0.6231884057971014,1.0,1.0,0.6231884057971014,0.0,0.0,0.0,1.0,1.0,3.827,12,12
L2_c,noise,15.0,1,1,1.0,0.0,0.0,1.0,0.6577181208053692,1.0,1.0,0.6577181208053692,0.0,0.0,0.0,1.0,0.9615,7.719,26,26
