prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L0,L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,30,30,1.0,0.0,0.0,2.021276595744681,1.6313188901558342,1.775410462325581,1.2720588235294117,1.3828594835149906,0.23333333333333334,0.0,0.0,0.0,1.7437399999999998,6.677266666666667,423,855
