prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L1,L1_a,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,30,30,1.0,0.0,0.0,1.3498817966903074,0.9380463702014443,1.3406575602950732,1.0,0.9145329950573967,0.1,0.0,0.0,0.3333333333333333,1.229336666666667,5.3692,423,571
L1,L1_b,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,30,30,1.0,0.0,0.0,1.4326241134751774,1.144431774990498,1.4198948086132042,1.0,1.1308547477818565,0.1,0.0,0.0,0.26666666666666666,1.3239933333333334,5.306966666666667,423,606
L1,L1_c,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,30,30,1.0,0.0,0.0,1.988179669030733,1.4142911440516914,1.7122065048241517,1.1388888888888888,1.3022986222281974,0.16666666666666666,0.0,0.0,0.23333333333333334,1.6359966666666668,6.828666666666668,423,841
