prompt_id,noise_type,snr_db,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L1_a,babble,10.0,3,3,1.0,0.0,0.0,4.041666666666667,2.2282608695652173,4.2366013071895425,1.1764705882352942,2.0760635789406927,0.3333333333333333,0.0,0.0,0.6666666666666666,4.215766666666667,12.342333333333334,48,194
L1_a,babble,15.0,4,4,1.0,0.0,0.0,0.9705882352941176,0.7296137339055794,1.0606060606060606,1.0,0.9970206168286959,0.0,0.0,0.0,0.25,0.95455,2.9647500000000004,34,33
L1_a,music,5.0,2,2,1.0,0.0,0.0,1.0454545454545454,1.0534351145038168,1.0833333333333335,1.0833333333333335,1.073489010989011,0.0,0.0,0.0,0.0,0.9271,2.825,22,23
L1_a,music,10.0,2,2,1.0,0.0,0.0,1.1219512195121952,0.8118466898954704,1.108695652173913,1.108695652173913,0.7865853658536586,0.0,0.0,0.0,0.5,1.0809,5.787,41,46
L1_a,music,15.0,3,3,1.0,0.0,0.0,1.3571428571428572,1.0208333333333333,1.4074074074074074,1.2222222222222223,1.0595934280144805,0.0,0.0,0.0,0.0,1.2407333333333332,1.8916666666666666,14,19
L1_a,noise,5.0,4,4,1.0,0.0,0.0,1.3265306122448979,0.945054945054945,1.263149893584676,1.3339920948616601,0.9760920221597303,0.0,0.0,0.0,0.25,1.263125,3.7845,49,65
L1_a,noise,10.0,2,2,1.0,0.0,0.0,1.0,0.9357142857142857,1.0,1.0,0.9212488350419386,0.0,0.0,0.0,0.5,0.775,2.9610000000000003,25,25
L1_b,babble,10.0,3,3,1.0,0.0,0.0,3.5833333333333335,1.9103260869565217,3.752941176470588,1.0588235294117647,1.7865161703525656,0.3333333333333333,0.0,0.0,0.6666666666666666,3.7112666666666665,12.357,48,172
L1_b,babble,15.0,4,4,1.0,0.0,0.0,1.0,0.7424892703862661,1.0303030303030303,1.0,0.919290932933683,0.0,0.0,0.0,0.25,0.935625,3.023,34,34
L1_b,music,5.0,2,2,1.0,0.0,0.0,1.0454545454545454,1.0076335877862594,1.0833333333333335,1.0833333333333335,1.0195054945054944,0.0,0.0,0.0,0.0,0.89585,2.682,22,23
L1_b,music,10.0,2,2,1.0,0.0,0.0,1.048780487804878,0.7700348432055749,1.0555555555555556,1.0555555555555556,0.7398373983739837,0.0,0.0,0.0,0.5,1.0338,6.420999999999999,41,43
L1_b,music,15.0,3,3,1.0,0.0,0.0,1.3571428571428572,1.03125,1.4074074074074074,1.2222222222222223,1.0648844333054859,0.0,0.0,0.0,0.0,1.2407333333333332,1.7573333333333334,14,19
L1_b,noise,5.0,4,4,1.0,0.0,0.0,1.836734693877551,1.9368131868131868,1.8655366372757678,1.18561872909699,1.957564905647647,0.25,0.0,0.0,0.5,1.8655249999999999,8.989,49,90
L1_b,noise,10.0,2,2,1.0,0.0,0.0,1.0,0.9285714285714286,1.0,1.0,0.916744330537434,0.0,0.0,0.0,0.5,0.9,3.2039999999999997,25,25
L1_c,babble,10.0,3,3,1.0,0.0,0.0,1.0208333333333333,0.7934782608695652,1.0196078431372548,1.0,0.7641281106510728,0.0,0.0,0.0,0.6666666666666666,0.6668333333333333,4.621333333333333,48,49
L1_c,babble,15.0,4,4,1.0,0.0,0.0,1.088235294117647,0.9613733905579399,1.2083333333333335,1.0833333333333335,1.075240578967088,0.0,0.0,0.0,0.25,1.1023,2.9345,34,37
L1_c,music,5.0,2,2,1.0,0.0,0.0,1.0909090909090908,1.099236641221374,1.1666666666666665,1.1666666666666665,1.148489010989011,0.0,0.0,0.0,0.0,1.16665,3.051,22,24
L1_c,music,10.0,2,2,1.0,0.0,0.0,1.146341463414634,0.9581881533101045,1.1666666666666665,1.1666666666666665,0.9542682926829269,0.0,0.0,0.0,0.5,1.16665,5.3765,41,47
L1_c,music,15.0,3,3,1.0,0.0,0.0,1.3571428571428572,1.0729166666666667,1.4074074074074074,1.2222222222222223,1.086048454469507,0.0,0.0,0.0,0.0,1.2407333333333332,1.9786666666666666,14,19
L1_c,noise,5.0,4,4,1.0,0.0,0.0,1.2653061224489797,1.0054945054945055,1.1998327759197325,1.1304347826086958,1.0362061341680584,0.0,0.0,0.0,0.25,1.04075,3.41425,49,62
L1_c,noise,10.0,2,2,1.0,0.0,0.0,1.0,0.9428571428571428,1.0,1.0,0.925753339546443,0.0,0.0,0.0,0.5,0.875,3.2005,25,25
