prompt_level,prompt_id,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L0,L0_a,57,57,1.0,0.0,0.0,1.54640522875817,1.3777014744496061,1.4876842691805923,1.125,1.326813841731158,0.07017543859649122,0.0,0.0,0.0,1.3946929824561405,5.163578947368422,765,1183
L1,L1_c,57,57,1.0,0.0,0.0,1.6104575163398693,1.1112906483538678,1.4873504576245788,1.0,1.0843181623471616,0.07017543859649122,0.0,0.0,0.42105263157894735,1.3850035087719297,5.295245614035088,765,1232
L2,L2_c,57,57,1.0,0.0,0.0,1.6862745098039216,1.245202989295092,2.1750619544027843,1.0714285714285714,1.5679640907491357,0.08771929824561403,0.0,0.0,0.22807017543859648,2.0829315789473686,5.551824561403509,765,1290
L3,L3_a,57,57,1.0,0.0,0.0,1.7934640522875818,1.1636033124621288,1.9887044696350866,1.0,1.3667104159069088,0.15789473684210525,0.0,0.0,0.7368421052631579,1.9088280701754388,9.745350877192983,765,1372
L4,L4_a,57,57,1.0,0.0,0.0,2.126797385620915,1.6719854574833366,2.0066384062228937,1.0,1.5164412427157097,0.2631578947368421,0.0,0.0,0.7017543859649122,1.916024561403509,11.983859649122806,765,1627
