prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L2,L2_b,6fe608b8973d86f985c53419657b50e905207f4a0e0756e432c38f76d4f8630a,60,60,1.0,0.0,0.0,0.6489493201483313,0.3379691369784721,0.6987180769187936,0.6666666666666666,0.34499895368438666,0.0,0.0,0.0,0.6833333333333333,1.0071283333333334,4.863550000000001,809,525
L2,L2_c,113fef29f8e296c53bf7e2fd3c37c290480393d208c3c73229333e1607b00d73,60,60,1.0,0.0,0.0,0.8368355995055624,0.4008382549056963,0.8631266971818359,0.8284313725490196,0.4355109975099605,0.016666666666666666,0.0,0.0,0.6,1.0954749999999998,4.374916666666667,809,677
L2,L2_a,69fbc435aab89329dd9373149c58e54e0dc717e36aca3f87fd966c840d9fb4d5,60,60,1.0,0.0,0.0,0.8838071693448702,0.5061916555534387,0.916242664489905,0.7947368421052632,0.4764135433796498,0.03333333333333333,0.0,0.0,0.7,1.1400616666666668,4.747116666666666,809,715
