prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L4,L4_a,09e138e281bd08c7bfde88cc00267c21bbd15ce5a68569c664c301a41dec1532,57,57,1.0,0.0,0.0,0.5477124183006536,0.216521914764694,0.6045970289746458,0.5652173913043478,0.23467266395560069,0.0,0.0,0.0,0.6842105263157895,0.9854736842105263,14.569719298245614,765,419
