prompt_id,prompt_hash,speech_condition,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L1_a,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,clean,20,20,1.0,0.0,0.0,0.6437246963562753,0.31705770450221943,0.6315867261823144,0.6333333333333333,0.2979601685024963,0.0,0.0,0.0,1.0,0.97028,4.287049999999999,247,159
L1_a,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,codeswitched,20,20,1.0,0.0,0.0,0.7446808510638298,0.4715051144666342,0.7452373946423447,0.7633053221288515,0.4666817877175252,0.0,0.0,0.0,0.05,0.9839900000000001,4.8865,329,245
L1_a,2b888ddda7917baf9e2bc9c825461b0bd3d26c001bd6d476af6f3897deefed16,noisy,20,20,1.0,0.0,0.0,0.6781115879828327,0.28721432983323036,0.7315724106101342,0.6862745098039216,0.34110179752685027,0.0,0.0,0.0,1.0,1.0246800000000005,4.2644,233,158
L1_b,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,clean,20,20,1.0,0.0,0.0,0.6963562753036437,0.3772986683576411,0.682265096015096,0.6794871794871795,0.36624839302625695,0.0,0.0,0.0,1.0,0.9103450000000001,4.277099999999999,247,172
L1_b,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,codeswitched,20,20,1.0,0.0,0.0,0.7446808510638298,0.46419873356064295,0.7385324611954206,0.7976190476190477,0.4585143104760891,0.0,0.0,0.0,0.05,0.88038,4.633700000000001,329,245
L1_b,90140043971620d1f647d8479139bcce48c2e3079c86e8a5530c894c4b5c8315,noisy,20,20,1.0,0.0,0.0,0.6652360515021459,0.3625694873378629,0.8000956061202225,0.7228260869565217,0.43745323291441646,0.05,0.0,0.0,1.0,0.9692000000000002,4.10635,233,155
L1_c,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,clean,20,20,1.0,0.0,0.0,0.7327935222672065,0.3684210526315789,0.8040616328116329,0.7211538461538461,0.39528322441864155,0.0,0.0,0.0,1.0,1.06228,4.337450000000001,247,181
L1_c,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,codeswitched,20,20,1.0,0.0,0.0,0.8328267477203647,0.5104724792985874,0.8250328153416557,0.8819444444444444,0.5017234096335936,0.0,0.0,0.0,0.0,1.00055,4.72585,329,274
L1_c,33ddc847dc650e0134461f42468ad735602cc3c14a7b7463c90a7a0d9832b9d4,noisy,20,20,1.0,0.0,0.0,0.7639484978540773,0.36998147004323656,0.8440848294572719,0.8297101449275363,0.43152379082350123,0.0,0.0,0.0,1.0,1.0390700000000002,4.2231499999999995,233,178
