prompt_id,noise_type,snr_db,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L1_a,babble,10.0,3,3,1.0,0.0,0.0,0.6875,0.23097826086956522,0.6908496732026145,0.7058823529411765,0.22565966580054594,0.0,0.0,0.0,1.0,1.1647,5.245,48,33
L1_a,babble,15.0,4,4,1.0,0.0,0.0,0.4411764705882353,0.15879828326180256,0.6212121212121212,0.5833333333333333,0.27512374041135057,0.0,0.0,0.0,1.0,0.988625,3.843,34,15
L1_a,music,5.0,2,2,1.0,0.0,0.0,0.6818181818181818,0.2595419847328244,0.7291666666666667,0.7291666666666667,0.2638736263736264,0.0,0.0,0.0,1.0,1.08335,4.1240000000000006,22,15
L1_a,music,10.0,2,2,1.0,0.0,0.0,0.6585365853658537,0.2682926829268293,0.6473429951690821,0.6473429951690821,0.2632113821138211,0.0,0.0,0.0,1.0,0.95045,5.5649999999999995,41,27
L1_a,music,15.0,3,3,1.0,0.0,0.0,1.0,0.5625,1.1851851851851851,0.8888888888888888,0.7173489278752436,0.0,0.0,0.0,1.0,1.2592666666666668,3.2736666666666667,14,14
L1_a,noise,5.0,4,4,1.0,0.0,0.0,0.673469387755102,0.25,0.6038689571298267,0.6346153846153846,0.23179816476178772,0.0,0.0,0.0,1.0,0.9749000000000001,4.412,49,33
L1_a,noise,10.0,2,2,1.0,0.0,0.0,0.84,0.6214285714285714,0.675,0.675,0.4555762659210935,0.0,0.0,0.0,1.0,0.65,3.667,25,21
L1_b,babble,10.0,3,3,1.0,0.0,0.0,0.6458333333333334,0.5271739130434783,0.6504084967320262,0.6470588235294118,0.5010438432605372,0.0,0.0,0.0,1.0,0.7307,4.123,48,31
L1_b,babble,15.0,4,4,1.0,0.0,0.0,0.5,0.20600858369098712,0.7045454545454546,0.75,0.34387374041135055,0.0,0.0,0.0,1.0,0.988625,3.899,34,17
L1_b,music,5.0,2,2,1.0,0.0,0.0,0.6818181818181818,0.22900763358778625,0.7291666666666667,0.7291666666666667,0.24189560439560442,0.0,0.0,0.0,1.0,1.0521,4.0995,22,15
L1_b,music,10.0,2,2,1.0,0.0,0.0,0.6341463414634146,0.27526132404181186,0.6256038647342995,0.6256038647342995,0.26727642276422764,0.0,0.0,0.0,1.0,0.9348000000000001,5.4879999999999995,41,26
L1_b,music,15.0,3,3,1.0,0.0,0.0,1.0,0.6666666666666666,1.3148148148148147,0.7777777777777778,0.8688387635756056,0.3333333333333333,0.0,0.0,1.0,1.3148,3.328333333333333,14,14
L1_b,noise,5.0,4,4,1.0,0.0,0.0,0.6530612244897959,0.25274725274725274,0.7071298266950441,0.7324414715719063,0.27295083942388554,0.0,0.0,0.0,1.0,0.9423,4.4165,49,32
L1_b,noise,10.0,2,2,1.0,0.0,0.0,0.8,0.5714285714285714,0.875,0.875,0.5768872320596459,0.0,0.0,0.0,1.0,0.775,3.668,25,20
L1_c,babble,10.0,3,3,1.0,0.0,0.0,0.8125,0.4701086956521739,0.8267973856209151,0.6470588235294118,0.4517997723529392,0.0,0.0,0.0,1.0,1.1751666666666667,4.998,48,39
L1_c,babble,15.0,4,4,1.0,0.0,0.0,0.5294117647058824,0.2317596566523605,0.787878787878788,0.9166666666666667,0.4228211088324032,0.0,0.0,0.0,1.0,0.9053,3.90625,34,18
L1_c,music,5.0,2,2,1.0,0.0,0.0,0.6363636363636364,0.24427480916030533,0.6979166666666667,0.6979166666666667,0.2458791208791209,0.0,0.0,0.0,1.0,1.0521,4.1515,22,14
L1_c,music,10.0,2,2,1.0,0.0,0.0,0.7073170731707317,0.24041811846689895,0.6968599033816425,0.6968599033816425,0.23170731707317072,0.0,0.0,0.0,1.0,0.8731500000000001,5.4305,41,29
L1_c,music,15.0,3,3,1.0,0.0,0.0,1.0714285714285714,0.625,1.222222222222222,1.0,0.730576441102757,0.0,0.0,0.0,1.0,1.3333333333333333,3.276666666666667,14,15
L1_c,noise,5.0,4,4,1.0,0.0,0.0,0.7959183673469388,0.3076923076923077,0.7108923685010642,0.6630434782608696,0.277986057394569,0.0,0.0,0.0,1.0,1.07105,4.41425,49,39
L1_c,noise,10.0,2,2,1.0,0.0,0.0,0.96,0.7071428571428572,0.975,0.975,0.6624728176452315,0.0,0.0,0.0,1.0,0.75,3.5965,25,24
