prompt_id,cmi_band,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L2_a,heavy,3,3,1.0,0.0,0.0,0.7049180327868853,0.3743016759776536,0.7486111111111112,0.8125,0.37626003335098207,0.0,0.0,0.0,0.0,1.0125,9.598999999999998,61,43
L2_a,light,4,4,1.0,0.0,0.0,0.5394736842105263,0.2962962962962963,0.5852777777777778,0.5733333333333333,0.32725071396223626,0.0,0.0,0.0,0.0,0.99075,9.187999999999999,76,41
L2_a,moderate,3,3,1.0,0.0,0.0,1.2142857142857142,0.3915343915343915,1.150793650793651,1.2857142857142858,0.40770202020202023,0.0,0.0,0.0,0.3333333333333333,1.375,6.502666666666666,28,34
L2_b,heavy,3,3,1.0,0.0,0.0,0.5573770491803278,0.30726256983240224,0.6124999999999999,0.5333333333333333,0.31980481153808005,0.0,0.0,0.0,0.3333333333333333,0.9874999999999999,10.376666666666667,61,34
L2_b,light,4,4,1.0,0.0,0.0,0.5657894736842105,0.3374485596707819,0.5836111111111111,0.5700000000000001,0.36041499151255246,0.0,0.0,0.0,0.0,0.959925,9.67725,76,43
L2_b,moderate,3,3,1.0,0.0,0.0,1.0714285714285714,0.26455026455026454,1.0654761904761905,1.0714285714285714,0.2736111111111111,0.0,0.0,0.0,0.6666666666666666,1.2996,7.254666666666668,28,30
L2_c,heavy,3,3,1.0,0.0,0.0,0.6557377049180327,0.3547486033519553,0.7111111111111111,0.6666666666666666,0.36351639120208357,0.0,0.0,0.0,0.0,1.0194333333333334,9.419666666666666,61,40
L2_c,light,4,4,1.0,0.0,0.0,0.7236842105263158,0.3765432098765432,0.7910185185185185,0.8783333333333333,0.42255481412335916,0.0,0.0,0.0,0.0,1.00315,8.76825,76,55
L2_c,moderate,3,3,1.0,0.0,0.0,1.0357142857142858,0.4656084656084656,0.996031746031746,1.0714285714285714,0.49381313131313126,0.0,0.0,0.0,0.0,1.2440333333333333,6.482666666666667,28,29
