prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L3,L3_a,79a4062b268ba6dfbf4f45e3111d3f024195dd80aec85a4b55ae990e1b0b3c23,27,27,1.0,0.0,0.0,1.306878306878307,0.90360435875943,1.9476998824221046,1.1333333333333333,1.2227737064604443,0.25925925925925924,0.0,0.0,0.6666666666666666,1.8909259259259257,11.415333333333333,378,494
