prompt_id,noise_type,snr_db,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L2_a,babble,10.0,1,1,1.0,0.0,0.0,1.5,0.34615384615384615,1.5,1.5,0.34615384615384615,0.0,0.0,0.0,1.0,1.5833,7.656,12,18
L2_a,babble,15.0,2,2,1.0,0.0,0.0,0.9642857142857143,0.2198952879581152,0.6866666666666666,0.6866666666666666,0.21881469979296064,0.0,0.0,0.0,1.0,1.1800000000000002,8.113,28,27
L2_a,music,5.0,1,1,1.0,0.0,0.0,0.875,0.5645161290322581,0.875,0.875,0.5645161290322581,0.0,0.0,0.0,1.0,0.75,6.214,8,7
L2_a,music,10.0,1,1,1.0,0.0,0.0,1.3333333333333333,0.38461538461538464,1.3333333333333333,1.3333333333333333,0.38461538461538464,0.0,0.0,0.0,1.0,1.3333,6.472,9,12
L2_a,music,15.0,1,1,1.0,0.0,0.0,0.7894736842105263,0.19658119658119658,0.7894736842105263,0.7894736842105263,0.19658119658119658,0.0,0.0,0.0,1.0,1.2632,10.728,19,15
L2_a,noise,5.0,2,2,1.0,0.0,0.0,0.8888888888888888,0.45098039215686275,0.9333333333333333,0.9333333333333333,0.5357142857142857,0.0,0.0,0.0,1.0,0.9333499999999999,5.137,18,16
L2_a,noise,10.0,1,1,1.0,0.0,0.0,1.0,0.2898550724637681,1.0,1.0,0.2898550724637681,0.0,0.0,0.0,1.0,1.0,7.242,12,12
L2_a,noise,15.0,1,1,1.0,0.0,0.0,0.6923076923076923,0.4228187919463087,0.6923076923076923,0.6923076923076923,0.4228187919463087,0.0,0.0,0.0,1.0,1.0,11.916,26,18
L2_b,babble,10.0,1,1,1.0,0.0,0.0,1.4166666666666667,0.3974358974358974,1.4166666666666667,1.4166666666666667,0.3974358974358974,0.0,0.0,0.0,1.0,1.4167,8.868,12,17
L2_b,babble,15.0,2,2,1.0,0.0,0.0,0.4642857142857143,0.17801047120418848,0.5533333333333333,0.5533333333333333,0.3075828157349897,0.0,0.0,0.0,1.0,1.02,8.52,28,13
L2_b,music,5.0,1,1,1.0,0.0,0.0,0.875,0.5483870967741935,0.875,0.875,0.5483870967741935,0.0,0.0,0.0,1.0,1.0,6.967,8,7
L2_b,music,10.0,1,1,1.0,0.0,0.0,1.4444444444444444,0.3384615384615385,1.4444444444444444,1.4444444444444444,0.3384615384615385,0.0,0.0,0.0,1.0,1.4444,7.227,9,13
L2_b,music,15.0,1,1,1.0,0.0,0.0,0.9473684210526315,0.24786324786324787,0.9473684210526315,0.9473684210526315,0.24786324786324787,0.0,0.0,0.0,1.0,1.3158,11.147,19,18
L2_b,noise,5.0,2,2,1.0,0.0,0.0,1.0,0.45098039215686275,1.0,1.0,0.5575396825396826,0.0,0.0,0.0,1.0,1.16665,5.683,18,18
L2_b,noise,10.0,1,1,1.0,0.0,0.0,0.6666666666666666,0.30434782608695654,0.6666666666666666,0.6666666666666666,0.30434782608695654,0.0,0.0,0.0,1.0,0.9167,6.739,12,8
L2_b,noise,15.0,1,1,1.0,0.0,0.0,0.7307692307692307,0.4899328859060403,0.7307692307692307,0.7307692307692307,0.4899328859060403,0.0,0.0,0.0,1.0,1.1538,14.82,26,19
L2_c,babble,10.0,1,1,1.0,0.0,0.0,1.3333333333333333,0.32051282051282054,1.3333333333333333,1.3333333333333333,0.32051282051282054,0.0,0.0,0.0,1.0,1.3333,8.261,12,16
L2_c,babble,15.0,2,2,1.0,0.0,0.0,1.0,0.2198952879581152,0.7066666666666667,0.7066666666666667,0.20005175983436851,0.0,0.0,0.0,1.0,1.2,7.9295,28,28
L2_c,music,5.0,1,1,1.0,0.0,0.0,1.375,1.0483870967741935,1.375,1.375,1.0483870967741935,0.0,0.0,0.0,0.0,1.375,5.405,8,11
L2_c,music,10.0,1,1,1.0,0.0,0.0,1.2222222222222223,0.2923076923076923,1.2222222222222223,1.2222222222222223,0.2923076923076923,0.0,0.0,0.0,1.0,1.3333,6.273,9,11
L2_c,music,15.0,1,1,1.0,0.0,0.0,0.7894736842105263,0.20512820512820512,0.7894736842105263,0.7894736842105263,0.20512820512820512,0.0,0.0,0.0,1.0,1.2632,10.343,19,15
L2_c,noise,5.0,2,2,1.0,0.0,0.0,0.8333333333333334,0.5098039215686274,0.9,0.9,0.5496031746031746,0.0,0.0,0.0,1.0,0.93335,4.8635,18,15
L2_c,noise,10.0,1,1,1.0,0.0,0.0,0.75,0.2463768115942029,0.75,0.75,0.2463768115942029,0.0,0.0,0.0,1.0,1.0,6.585,12,9
L2_c,noise,15.0,1,1,1.0,0.0,0.0,0.7692307692307693,0.40939597315436244,0.7692307692307693,0.7692307692307693,0.40939597315436244,0.0,0.0,0.0,1.0,1.1154,12.944,26,20
