prompt_id,cmi_band,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L2_a,heavy,6,6,1.0,0.0,0.0,6.388888888888889,2.23302752293578,5.216122106737433,0.907843137254902,2.10837100972583,0.16666666666666666,0.0,0.0,0.0,5.327166666666666,17.6575,90,575
L2_a,light,7,7,1.0,0.0,0.0,0.8067226890756303,0.4116883116883117,0.8091460299534834,0.75,0.41363384716448987,0.0,0.0,0.0,0.0,0.9693857142857143,8.493714285714287,119,96
L2_a,moderate,7,7,1.0,0.0,0.0,0.925,0.42953929539295393,0.9143665440657921,0.8888888888888888,0.422848342527586,0.0,0.0,0.0,0.0,1.0745142857142855,8.381571428571428,120,111
L2_b,heavy,6,6,1.0,0.0,0.0,0.9333333333333333,0.6293577981651376,0.958675999639622,0.9354166666666667,0.6141359321544858,0.0,0.0,0.0,0.0,0.9916833333333331,6.614999999999999,90,84
L2_b,light,7,7,1.0,0.0,0.0,0.8739495798319328,0.4727272727272727,0.8545958699685408,0.8181818181818182,0.4526877816287345,0.0,0.0,0.0,0.0,0.9907285714285713,8.898714285714286,119,104
L2_b,moderate,7,7,1.0,0.0,0.0,3.9,2.967479674796748,4.016616215864336,0.8888888888888888,3.1359433981547262,0.2857142857142857,0.0,0.0,0.0,4.118642857142857,25.396000000000004,120,468
L2_c,heavy,6,6,1.0,0.0,0.0,0.9666666666666667,0.5908256880733945,0.9895067529935951,0.9666666666666667,0.5821127915523477,0.0,0.0,0.0,0.0,1.1096833333333331,6.655666666666668,90,87
L2_c,light,7,7,1.0,0.0,0.0,0.8571428571428571,0.4844155844155844,0.8513497889274285,0.8181818181818182,0.47131940274637646,0.0,0.0,0.0,0.0,1.033742857142857,8.064142857142858,119,102
L2_c,moderate,7,7,1.0,0.0,0.0,2.375,1.6300813008130082,2.263141620284477,1.0714285714285714,1.4502198671633388,0.14285714285714285,0.0,0.0,0.14285714285714285,2.397357142857143,16.028285714285715,120,285
