prompt_id,noise_type,snr_db,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L2_a,babble,10.0,3,3,1.0,0.0,0.0,1.0416666666666667,0.3342391304347826,1.0496732026143791,1.0,0.3440147517065233,0.0,0.0,0.0,1.0,1.2154333333333334,9.799000000000001,48,50
L2_a,babble,15.0,4,4,1.0,0.0,0.0,1.0,0.41201716738197425,1.0606060606060606,1.0,0.4125532428861588,0.0,0.0,0.0,1.0,1.16665,5.38025,34,34
L2_a,music,5.0,2,2,1.0,0.0,0.0,1.0909090909090908,0.5648854961832062,1.1666666666666665,1.1666666666666665,0.5396978021978022,0.0,0.0,0.0,1.0,1.3125,6.506500000000001,22,24
L2_a,music,10.0,2,2,1.0,0.0,0.0,4.560975609756097,3.4006968641114983,4.222222222222222,4.222222222222222,3.035569105691057,0.5,0.0,0.0,1.0,4.2222,38.8345,41,187
L2_a,music,15.0,3,3,1.0,0.0,0.0,1.2142857142857142,0.3541666666666667,1.0925925925925928,1.4444444444444444,0.24143692564745198,0.0,0.0,0.0,1.0,1.3518666666666668,3.3569999999999998,14,17
L2_a,noise,5.0,4,4,1.0,0.0,0.0,1.1428571428571428,0.39285714285714285,0.9036181210094254,1.125418060200669,0.33128338960015613,0.0,0.0,0.0,1.0,1.263125,7.400250000000001,49,56
L2_a,noise,10.0,2,2,1.0,0.0,0.0,0.96,0.44285714285714284,0.975,0.975,0.4066480273376825,0.0,0.0,0.0,1.0,1.05,5.712,25,24
L2_b,babble,10.0,3,3,1.0,0.0,0.0,3.8333333333333335,2.6331521739130435,3.8319444444444444,1.0,3.094378585100142,0.3333333333333333,0.0,0.0,1.0,4.0241,30.389666666666667,48,184
L2_b,babble,15.0,4,4,1.0,0.0,0.0,1.3529411764705883,0.7339055793991416,1.8143939393939394,1.128787878787879,1.2462479787422847,0.25,0.0,0.0,1.0,1.9318250000000003,6.1925,34,46
L2_b,music,5.0,2,2,1.0,0.0,0.0,1.0,0.5419847328244275,1.15625,1.15625,0.5932692307692308,0.0,0.0,0.0,1.0,1.25,6.109,22,22
L2_b,music,10.0,2,2,1.0,0.0,0.0,1.0975609756097562,0.3902439024390244,1.1111111111111112,1.1111111111111112,0.3953252032520325,0.0,0.0,0.0,1.0,1.2258499999999999,11.3725,41,45
L2_b,music,15.0,3,3,1.0,0.0,0.0,1.2857142857142858,0.40625,1.1296296296296295,1.5,0.2678919521024784,0.0,0.0,0.0,1.0,1.3889000000000002,3.5803333333333334,14,18
L2_b,noise,5.0,4,4,1.0,0.0,0.0,3.183673469387755,2.8736263736263736,3.154758285193068,1.0367892976588629,3.199341063695971,0.25,0.0,0.0,1.0,3.5419,22.686499999999995,49,156
L2_b,noise,10.0,2,2,1.0,0.0,0.0,0.96,0.5142857142857142,0.9,0.9,0.48990369680024853,0.0,0.0,0.0,1.0,0.975,6.246499999999999,25,24
L2_c,babble,10.0,3,3,1.0,0.0,0.0,1.1041666666666667,0.529891304347826,1.1048202614379086,1.2352941176470589,0.5159255232029285,0.0,0.0,0.0,0.6666666666666666,1.2326,8.539666666666667,48,53
L2_c,babble,15.0,4,4,1.0,0.0,0.0,1.088235294117647,0.45064377682403434,1.0946969696969697,1.0227272727272727,0.4315420963893435,0.0,0.0,0.0,1.0,1.223475,5.265499999999999,34,37
L2_c,music,5.0,2,2,1.0,0.0,0.0,1.1818181818181819,0.5725190839694656,1.28125,1.28125,0.6012362637362638,0.0,0.0,0.0,1.0,1.34375,6.2745,22,26
L2_c,music,10.0,2,2,1.0,0.0,0.0,1.1951219512195121,0.4146341463414634,1.210144927536232,1.210144927536232,0.4217479674796748,0.0,0.0,0.0,1.0,1.2971,11.46,41,49
L2_c,music,15.0,3,3,1.0,0.0,0.0,1.1428571428571428,0.5104166666666666,1.3148148148148149,1.1111111111111112,0.5800612642717905,0.3333333333333333,0.0,0.0,1.0,1.5740666666666667,3.420666666666667,14,16
L2_c,noise,5.0,4,4,1.0,0.0,0.0,5.061224489795919,2.9862637362637363,5.251900273639404,1.18561872909699,3.331658762804618,0.25,0.0,0.0,1.0,5.581325,22.43,49,248
L2_c,noise,10.0,2,2,1.0,0.0,0.0,1.04,0.8642857142857143,1.025,1.025,0.6851506679092886,0.0,0.0,0.0,0.5,1.025,3.7075,25,26
