prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L4,L4_a,1865e9a9a3ea044b93e3af9675cf45366ef946ca306d7475f281f71102ab181a,57,57,1.0,0.0,0.0,1.5647058823529412,0.617249040597859,1.3624643309456916,0.95,0.6043313403631312,0.017543859649122806,0.0,0.0,0.6666666666666666,1.507098245614035,13.116526315789473,765,1197
