prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L4,L4_a,6027e161f133e998121068df1b7d47b93cc922ac370847c14a27d26963f2b516,27,27,1.0,0.0,0.0,0.5211640211640212,0.21877619446772842,0.5851666932329986,0.5263157894736842,0.24244179656096876,0.0,0.0,0.0,0.7407407407407407,1.0209703703703703,14.62137037037037,378,197
