prompt_id,prompt_hash,speech_condition,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,clean,10,10,1.0,0.0,0.0,1.2777777777777777,1.0366013071895426,1.2598039215686274,1.1715686274509804,1.0489736207668534,0.0,0.0,0.0,0.0,1.2131399999999999,3.3137999999999996,126,161
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,codeswitched,10,10,1.0,0.0,0.0,1.1757575757575758,0.9264278799612778,1.2133730158730158,1.207142857142857,0.9436561308428008,0.0,0.0,0.0,0.0,1.2292,3.6424999999999996,165,194
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,noisy,10,10,1.0,0.0,0.0,1.2803030303030303,1.0576230492196879,1.2912366171839857,1.3066666666666666,1.0498633204024688,0.0,0.0,0.0,0.0,1.2845499999999999,3.3421999999999996,132,169
