prompt_level,prompt_id,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L0,L0_a,27,27,1.0,0.0,0.0,1.2195767195767195,0.9861693210393965,1.2412679105730362,1.2142857142857142,1.0012445889966548,0.0,0.0,0.0,0.0,1.2273703703703704,3.4012962962962963,378,461
L1,L1_a,27,27,1.0,0.0,0.0,0.626984126984127,0.31475272422464373,0.6839466399761952,0.6,0.3215112039378677,0.0,0.0,0.0,0.6666666666666666,0.9795370370370371,4.391518518518518,378,237
L2,L2_b,27,27,1.0,0.0,0.0,0.5978835978835979,0.2766135792120704,0.6805760478580396,0.625,0.2934342067057006,0.0,0.0,0.0,0.6666666666666666,1.014185185185185,4.780518518518519,378,226
L3,L3_a,27,27,1.0,0.0,0.0,0.5211640211640212,0.22380553227158423,0.5906827258568744,0.5263157894736842,0.24758538908929903,0.0,0.0,0.0,0.7407407407407407,1.017825925925926,7.996999999999999,378,197
L4,L4_a,27,27,1.0,0.0,0.0,0.5211640211640212,0.21877619446772842,0.5851666932329986,0.5263157894736842,0.24244179656096876,0.0,0.0,0.0,0.7407407407407407,1.0209703703703703,14.62137037037037,378,197
