prompt_id,prompt_hash,speech_condition,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,clean,10,10,1.0,0.0,0.0,1.507936507936508,0.9790849673202614,1.7862132352941174,1.7450980392156863,1.132297833994898,0.3,0.0,0.1,0.5,1.8802300000000003,5.8573,126,190
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,codeswitched,10,10,1.0,0.0,0.0,1.2181818181818183,0.7986447241045499,1.2270833333333333,1.2666666666666666,0.8423764884768756,0.1,0.0,0.1,0.3,1.22995,5.7567,165,201
L0_a,9638eac5dcb19d2df01248e7c843367eedd141115fa844ceb0e66e66fd5ca906,noisy,10,10,1.0,0.0,0.0,1.4318181818181819,0.9063625450180072,1.6378848403058928,1.2642105263157895,1.1246970230462325,0.3,0.0,0.0,0.4,1.6555,5.4577,132,189
