prompt_level,prompt_id,prompt_hash,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L3,L3_a,0fa53fd2278594015f27891b28cabfe0a88b17e013866f5e71654d032f8ec35e,27,27,1.0,0.0,0.0,1.1402116402116402,0.8575020955574183,1.476917839610478,0.9375,1.1508906970024373,0.07407407407407407,0.0,0.0,0.6666666666666666,1.6002185185185183,10.689370370370371,378,431
