prompt_id,noise_type,snr_db,n_expected,n_scored,coverage,failure_rate,empty_output_rate,corpus_wer,corpus_cer,macro_utterance_wer,median_utterance_wer,macro_utterance_cer,hallucination_proxy_rate,rejection_rate,meta_response_rate,script_presence_match_rate,mean_output_reference_word_ratio,mean_inference_seconds,total_ref_words,total_word_edits
L1_a,babble,10.0,3,3,1.0,0.0,0.0,0.4166666666666667,0.11684782608695653,0.40686274509803927,0.47058823529411764,0.12878282566268928,0.0,0.0,0.0,1.0,1.0404333333333333,9.937333333333333,48,20
L1_a,babble,15.0,4,4,1.0,0.0,0.0,1.0294117647058822,0.8540772532188842,1.2083333333333335,1.3333333333333335,0.8671566573327285,0.0,0.0,0.0,1.0,1.1894,4.2795,34,35
L1_a,music,5.0,2,2,1.0,0.0,0.0,0.9545454545454546,0.4580152671755725,1.0208333333333335,1.0208333333333335,0.5118131868131868,0.0,0.0,0.0,1.0,1.14585,6.324999999999999,22,21
L1_a,music,10.0,2,2,1.0,0.0,0.0,0.7317073170731707,0.20905923344947736,0.7608695652173914,0.7608695652173914,0.2184959349593496,0.0,0.0,0.0,1.0,1.1051000000000002,10.327,41,30
L1_a,music,15.0,3,3,1.0,0.0,0.0,0.7857142857142857,0.3333333333333333,0.6296296296296297,0.8888888888888888,0.2428292954608744,0.0,0.0,0.0,1.0,1.1481333333333332,4.036666666666666,14,11
L1_a,noise,5.0,4,4,1.0,0.0,0.0,0.6122448979591837,0.22527472527472528,0.7614016418364246,0.8706293706293706,0.293180509268965,0.0,0.0,0.0,1.0,1.148975,7.367999999999999,49,30
L1_a,noise,10.0,2,2,1.0,0.0,0.0,0.8,0.32142857142857145,0.875,0.875,0.33007145076110594,0.0,0.0,0.0,1.0,0.95,6.5725,25,20
L1_b,babble,10.0,3,3,1.0,0.0,0.0,0.4166666666666667,0.13043478260869565,0.4080882352941176,0.4117647058823529,0.14773092220657624,0.0,0.0,0.0,1.0,1.0404333333333333,9.497,48,20
L1_b,babble,15.0,4,4,1.0,0.0,0.0,0.9705882352941176,0.5064377682403434,1.462121212121212,1.25,0.8988185502159295,0.25,0.0,0.0,1.0,1.625025,6.26475,34,33
L1_b,music,5.0,2,2,1.0,0.0,0.0,1.0454545454545454,0.7557251908396947,1.0833333333333335,1.0833333333333335,0.7260989010989012,0.0,0.0,0.0,1.0,1.02085,5.9544999999999995,22,23
L1_b,music,10.0,2,2,1.0,0.0,0.0,0.7073170731707317,0.1672473867595819,0.7330917874396135,0.7330917874396135,0.1758130081300813,0.0,0.0,0.0,1.0,1.1824,10.452,41,29
L1_b,music,15.0,3,3,1.0,0.0,0.0,0.7857142857142857,0.375,0.6296296296296297,0.8888888888888888,0.2884990253411306,0.0,0.0,0.0,1.0,1.1481333333333332,4.103000000000001,14,11
L1_b,noise,5.0,4,4,1.0,0.0,0.0,0.6326530612244898,0.22527472527472528,0.7806324110671937,0.9090909090909092,0.2892744230542161,0.0,0.0,0.0,1.0,1.12975,7.14975,49,31
L1_b,noise,10.0,2,2,1.0,0.0,0.0,0.84,0.3357142857142857,0.9,0.9,0.3390804597701149,0.0,0.0,0.0,1.0,0.975,6.6445,25,21
L1_c,babble,10.0,3,3,1.0,0.0,0.0,0.5,0.16032608695652173,0.4943627450980392,0.47058823529411764,0.1739385411930933,0.0,0.0,0.0,1.0,1.0404333333333333,9.526,48,24
L1_c,babble,15.0,4,4,1.0,0.0,0.0,0.8823529411764706,0.3648068669527897,1.0568181818181819,1.0833333333333335,0.5360466664037388,0.0,0.0,0.0,1.0,1.189375,5.853250000000001,34,30
L1_c,music,5.0,2,2,1.0,0.0,0.0,1.0454545454545454,0.7633587786259542,1.0833333333333335,1.0833333333333335,0.710576923076923,0.0,0.0,0.0,1.0,0.77085,4.8345,22,23
L1_c,music,10.0,2,2,1.0,0.0,0.0,0.6585365853658537,0.17770034843205576,0.6835748792270531,0.6835748792270531,0.19105691056910568,0.0,0.0,0.0,1.0,1.09905,10.538499999999999,41,27
L1_c,music,15.0,3,3,1.0,0.0,0.0,0.6428571428571429,0.4791666666666667,0.5555555555555555,0.6666666666666666,0.4516847674742412,0.0,0.0,0.0,1.0,1.0,4.036333333333334,14,9
L1_c,noise,5.0,4,4,1.0,0.0,0.0,0.6326530612244898,0.2802197802197802,0.8043478260869565,1.0,0.35499690351745955,0.0,0.0,0.0,1.0,0.959775,6.477499999999999,49,31
L1_c,noise,10.0,2,2,1.0,0.0,0.0,0.68,0.22857142857142856,0.6499999999999999,0.6499999999999999,0.1696178937558248,0.0,0.0,0.0,1.0,0.875,6.2835,25,17
